height,time
211763,1355217137
211762,1355216277
211756,1355212051
211754,1355211197
211738,1355201898
211766,1355218200
211768,1355220400
211758,1355213812
211745,1355205774
211759,1355214974
211770,1355220741
211772,1355220863
211771,1355220825
211765,1355218038
211761,1355216180
211773,1355220991
211778,1355224291
211757,1355213757
211769,1355220405
211774,1355221133
211767,1355219349
211782,1355227655
211764,1355217946
211775,1355221909
211785,1355228245
211784,1355227983
211789,1355231534
211786,1355228179
211780,1355225938
211777,1355224319
211781,1355226505
211791,1355233057
211783,1355227596
211790,1355232143
211794,1355233620
211776,1355224002
211797,1355236285
211799,1355237038
211793,1355233438
211779,1355225543
211795,1355234479
211800,1355236992
211787,1355230019
211796,1355235908
211805,1355239715
211798,1355236658
211807,1355239847
211788,1355231127
211808,1355239908
211801,1355237077
211803,1355237691
211811,1355240814
211810,1355240864
211809,1355240533
211792,1355233948
211806,1355239784
211813,1355244960
211816,1355245640
211819,1355248570
211822,1355247947
211804,1355239144
211821,1355247795
211814,1355245270
211823,1355247997
211802,1355237464
211815,1355245505
211827,1355250487
211817,1355246054
211812,1355244672
211818,1355247175
211829,1355250901
211824,1355248394
211825,1355248964
211830,1355251148
211828,1355250907
211820,1355247777
211833,1355253269
211832,1355252684
211826,1355250457
211831,1355251943
211839,1355255597
211843,1355258713
211841,1355257390
211836,1355254106
211840,1355256878
211834,1355253442
211842,1355258704
211849,1355263186
211846,1355261296
211845,1355259393
211835,1355253857
211853,1355266803
211838,1355255491
211837,1355254896
211844,1355258983
211857,1355269666
211851,1355266250
211852,1355266168
211847,1355261824
211850,1355265088
211848,1355263014
211856,1355269638
211860,1355272281
211854,1355267363
211868,1355276558
211863,1355274389
211864,1355275669
211862,1355273502
211865,1355274930
211855,1355268788
211861,1355272998
211866,1355276022
211871,1355277168
211874,1355277944
211859,1355271580
211858,1355271260
211876,1355279571
211869,1355276486
211872,1355277401
211870,1355278262
211880,1355283354
211873,1355277730
211879,1355283134
211885,1355285007
211883,1355284788
211877,1355280291
211875,1355279172
211884,1355284983
211891,1355288682
211887,1355286811
211889,1355287676
211893,1355288738
211878,1355282475
211892,1355288634
211890,1355288355
211867,1355276323
211882,1355284505
211894,1355290306
211898,1355291417
211888,1355287574
211886,1355286162
211881,1355283811
211897,1355291035
211902,1355294284
211907,1355296904
211906,1355296058
211896,1355290995
211899,1355291596
211895,1355290402
211905,1355295911
211900,1355292612
211903,1355295135
211910,1355299051
211904,1355295628
211901,1355293980
211909,1355297447
211914,1355302091
211913,1355301299
211912,1355300912
211908,1355297248
211922,1355309036
211919,1355306985
211917,1355306717
211924,1355312218
211928,1355314940
211926,1355313222
211920,1355307327
211915,1355303489
211925,1355312523
211929,1355315779
211927,1355315545
211916,1355305814
211934,1355318729
211930,1355316093
211933,1355318569
211935,1355318971
211932,1355318135
211931,1355317259
211911,1355300498
211936,1355319792
211923,1355311856
211942,1355323870
211918,1355306765
211921,1355308956
211941,1355323740
211938,1355322122
211939,1355322404
211945,1355326637
211937,1355320887
211949,1355331036
211943,1355324383
211944,1355324915
211952,1355332292
211940,1355323432
211946,1355326641
211957,1355338568
211947,1355328586
211951,1355332003
211955,1355336216
211959,1355340148
211958,1355338685
211950,1355331790
211961,1355340113
211966,1355344510
211953,1355335179
211960,1355339616
211948,1355329378
211954,1355335890
211964,1355343106
211963,1355342616
211969,1355345884
211962,1355341788
211971,1355346150
211967,1355345272
211977,1355349306
211970,1355345946
211965,1355344186
211956,1355338085
211972,1355346916
211973,1355347411
211974,1355347753
211979,1355349497
211968,1355345773
211978,1355349431
211976,1355349278
211980,1355349640
211982,1355350489
211983,1355350671
211987,1355354270
211975,1355349265
211986,1355353772
211991,1355358537
211984,1355352094
211992,1355359789
211985,1355353079
211981,1355350178
211995,1355360390
211990,1355358566
211996,1355360969
212002,1355364158
211989,1355358083
211997,1355361152
211988,1355357434
211994,1355362098
211999,1355361768
212004,1355366680
212009,1355368581
212005,1355367021
212010,1355368978
212006,1355367408
212000,1355362416
212011,1355369401
211993,1355360149
212012,1355369763
212008,1355368524
212001,1355364049
212007,1355367839
211998,1355361508
212018,1355374125
212003,1355366568
212014,1355372226
212020,1355374710
212019,1355374587
212013,1355371884
212022,1355375178
212017,1355374014
212025,1355378586
212021,1355375027
212026,1355378990
212023,1355375977
212016,1355373346
212030,1355381746
212033,1355382633
212015,1355372629
212028,1355380080
212035,1355383197
212036,1355384097
212037,1355384925
212027,1355379727
212031,1355382288
212024,1355378907
212042,1355388402
212032,1355382411
212034,1355383075
212044,1355389085
212043,1355388700
212046,1355390694
212049,1355392479
212038,1355386563
212029,1355380519
212047,1355391510
212040,1355386903
212051,1355393424
212054,1355394735
212039,1355386838
212041,1355388132
212055,1355394892
212045,1355390196
212052,1355393480
212048,1355392461
212050,1355393010
212062,1355401690
212061,1355401469
212065,1355404135
212060,1355401059
212058,1355398144
212064,1355402820
212063,1355402315
212066,1355404084
212073,1355408403
212070,1355407135
212071,1355407034
212067,1355404383
212053,1355394702
212057,1355397373
212056,1355396155
212069,1355406303
212068,1355405452
212075,1355409681
212072,1355408256
212074,1355409217
212059,1355401013
212082,1355417526
212087,1355421236
212076,1355411167
212085,1355419658
212084,1355419363
212086,1355421134
212079,1355413600
212083,1355419096
212090,1355422319
212088,1355421412
212077,1355412449
212078,1355413583
212089,1355422203
212092,1355424007
212081,1355417433
212080,1355415373
212093,1355424622
212091,1355423614
212100,1355432329
212099,1355432130
212103,1355434762
212094,1355425594
212098,1355431798
212101,1355434080
212095,1355428714
212097,1355431173
212109,1355437799
212108,1355437372
212110,1355438166
212105,1355436495
212106,1355436561
212102,1355434675
212104,1355434797
212116,1355442820
212113,1355441541
212096,1355430841
212107,1355437260
212117,1355442986
212115,1355442523
212118,1355443168
212119,1355444760
212122,1355445322
212128,1355449337
212129,1355449595
212111,1355438410
212112,1355441513
212127,1355448973
212126,1355448706
212124,1355446524
212123,1355445983
212121,1355445176
212130,1355450083
212131,1355450259
212120,1355445100
212114,1355441590
212135,1355456724
212136,1355456795
212139,1355457140
212125,1355448133
212141,1355458740
212140,1355457753
212137,1355456837
212133,1355454425
212138,1355457031
212146,1355462424
212132,1355453712
212144,1355461402
212147,1355463238
212142,1355459157
212149,1355463591
212145,1355461502
212143,1355460831
212134,1355456475
212148,1355463099
212157,1355471437
212154,1355469323
212155,1355470170
212161,1355475669
212150,1355464605
212152,1355467854
212160,1355474919
212156,1355471388
212159,1355474400
212151,1355466307
212153,1355468730
212171,1355483977
212165,1355478392
212164,1355478126
212163,1355476897
212167,1355478667
212166,1355478889
212158,1355473972
212162,1355476251
212168,1355481187
212170,1355483644
212172,1355484264
212179,1355490451
212176,1355487046
212173,1355484980
212169,1355483371
212182,1355491308
212175,1355486792
212183,1355492125
212177,1355488079
212185,1355499469
212181,1355491256
212190,1355506576
212174,1355486694
212178,1355489848
212191,1355507055
212180,1355490703
212189,1355506380
212194,1355507891
212187,1355503544
212192,1355507334
212195,1355508979
212186,1355500563
212204,1355510964
212188,1355505467
212184,1355494198
212197,1355509812
212193,1355507806
212198,1355509906
212205,1355511143
212206,1355513025
212203,1355510933
212201,1355510494
212210,1355515869
212196,1355509833
212199,1355510016
212200,1355510247
212214,1355517327
212211,1355516150
212217,1355519748
212202,1355510633
212208,1355515125
212213,1355517075
212209,1355515502
212207,1355513384
212221,1355523653
212216,1355519163
212222,1355523873
212219,1355522361
212220,1355523547
212229,1355531863
212215,1355518758
212226,1355530471
212224,1355529315
212223,1355527429
212218,1355521513
212227,1355530793
212212,1355516360
212235,1355538618
212234,1355537978
212228,1355531518
212237,1355540637
212238,1355541319
212239,1355541345
212241,1355541902
212225,1355530291
212242,1355542091
212232,1355536103
212231,1355535392
212236,1355539736
212245,1355545318
212246,1355545391
212240,1355541872
212243,1355543261
212247,1355546289
212250,1355547510
212230,1355533682
212248,1355546820
212253,1355554459
212251,1355549099
212255,1355555230
212244,1355544874
212260,1355558582
212249,1355547391
212256,1355556517
212259,1355558843
212258,1355557997
212254,1355554907
212265,1355561901
212233,1355537745
212264,1355560332
212263,1355559910
212252,1355554104
212268,1355562997
212257,1355557518
212262,1355559746
212261,1355558659
212271,1355567305
212276,1355571452
212275,1355571060
212267,1355562810
212269,1355563820
212277,1355572211
212278,1355572628
212279,1355573085
212281,1355574614
212285,1355577810
212274,1355570930
212283,1355576444
212266,1355562326
212286,1355578357
212270,1355566098
212288,1355578934
212287,1355578584
212272,1355567950
212280,1355574318
212273,1355570705
212284,1355577773
212295,1355584309
212292,1355582737
212282,1355576059
212299,1355586098
212300,1355586498
212298,1355585963
212293,1355583293
212297,1355585546
212289,1355581312
212291,1355582624
212290,1355582444
212301,1355586908
212303,1355587922
212294,1355584241
212306,1355591425
212310,1355593639
212308,1355592605
212307,1355591944
212302,1355587837
212311,1355594257
212316,1355599243
212296,1355585355
212317,1355599915
212304,1355589545
212309,1355593147
212318,1355601574
212312,1355594941
212315,1355599177
212325,1355607364
212319,1355602059
212327,1355609134
212321,1355604815
212313,1355596561
212328,1355609455
212305,1355591200
212324,1355605767
212320,1355602186
212332,1355611868
212314,1355597990
212333,1355612405
212338,1355615211
212335,1355614142
212323,1355605597
212330,1355610682
212340,1355615733
212326,1355608489
212322,1355605185
212337,1355614867
212339,1355615213
212331,1355611920
212336,1355614377
212329,1355610468
212334,1355613707
212343,1355617180
212351,1355628098
212341,1355616573
212353,1355628856
212352,1355628844
212349,1355627707
212350,1355628051
212342,1355617214
212355,1355631316
212348,1355626361
212345,1355621945
212356,1355631816
212357,1355632927
212358,1355633000
212359,1355633580
212354,1355631027
212361,1355635485
212362,1355635711
212365,1355636951
212344,1355618970
212347,1355626310
212364,1355636752
212368,1355640699
212371,1355642156
212373,1355642642
212363,1355636279
212375,1355643539
212377,1355644097
212346,1355624826
212367,1355639671
212370,1355642041
212372,1355642531
212374,1355643567
212378,1355644432
212376,1355644098
212384,1355649281
212381,1355646585
212385,1355648200
212360,1355634474
212366,1355639375
212389,1355650855
212369,1355641574
212382,1355646684
212380,1355646058
212386,1355649510
212390,1355651083
212379,1355645198
212392,1355652772
212396,1355656798
212393,1355653038
212399,1355658037
212388,1355650649
212383,1355648024
212395,1355654592
212400,1355658238
212391,1355652395
212398,1355657816
212405,1355663243
212394,1355653772
212387,1355650507
212402,1355659570
212410,1355668538
212411,1355668653
212409,1355668408
212408,1355667867
212397,1355657548
212413,1355669927
212401,1355659276
212412,1355669406
212417,1355672994
212404,1355663089
212414,1355670510
212403,1355661853
212407,1355667355
212419,1355673842
212416,1355672968
212418,1355673721
212421,1355674319
212423,1355675877
212427,1355681351
212424,1355676547
212406,1355665412
212415,1355672074
212432,1355685002
212420,1355674194
212433,1355685123
212428,1355681783
212429,1355683229
212435,1355685552
212434,1355685423
212422,1355675415
212426,1355681185
212430,1355684498
212431,1355684597
212442,1355691037
212439,1355688688
212425,1355679094
212441,1355690342
212446,1355693734
212444,1355693048
212437,1355687420
212445,1355693364
212438,1355688450
212453,1355705506
212436,1355687238
212443,1355692778
212451,1355701159
212457,1355706122
212440,1355689907
212447,1355697135
212456,1355706067
212452,1355703855
212448,1355699111
212450,1355700604
212458,1355706193
212460,1355709353
212449,1355699322
212463,1355711599
212461,1355709845
212469,1355716099
212454,1355705807
212455,1355706035
212471,1355718116
212465,1355713563
212473,1355719031
212470,1355716649
212467,1355715549
212468,1355716074
212478,1355722175
212475,1355719595
212466,1355714488
212459,1355708076
212482,1355725360
212474,1355718982
212481,1355725279
212464,1355711821
212472,1355718336
212480,1355724916
212488,1355729243
212477,1355722121
212485,1355727551
212462,1355711328
212483,1355725904
212476,1355721233
212493,1355731953
212489,1355729666
212495,1355732335
212492,1355731723
212484,1355726240
212487,1355729151
212498,1355732853
212496,1355732471
212486,1355727680
212497,1355732827
212491,1355731255
212494,1355732016
212490,1355730929
212479,1355724662
212506,1355741773
212508,1355742077
212505,1355741402
212511,1355744694
212507,1355742228
212514,1355747287
212512,1355745438
212503,1355740754
212499,1355734602
212504,1355741213
212501,1355739640
212517,1355747620
212510,1355744655
212502,1355740602
212509,1355743410
212500,1355739324
212523,1355752514
212515,1355747177
212516,1355747606
212525,1355754686
212522,1355752452
212521,1355752055
212513,1355746582
212529,1355757190
212530,1355757453
212533,1355758132
212518,1355751340
212526,1355754818
212531,1355757769
212520,1355751749
212532,1355758056
212527,1355755605
212534,1355758322
212535,1355758756
212519,1355751639
212537,1355759498
212538,1355759621
212528,1355756973
212543,1355761572
212539,1355760041
212541,1355760764
212549,1355765562
212546,1355763090
212548,1355763307
212545,1355763024
212540,1355760453
212542,1355761382
212536,1355759529
212552,1355767501
212524,1355754163
212547,1355763218
212557,1355769024
212555,1355768532
212554,1355768299
212558,1355769096
212556,1355768946
212564,1355774123
212562,1355772537
212544,1355762902
212568,1355777041
212567,1355774874
212551,1355766724
212563,1355773813
212566,1355774756
212553,1355767987
212560,1355771330
212550,1355766497
212565,1355774291
212572,1355778008
212561,1355772459
212574,1355778402
212571,1355777942
212573,1355778303
212575,1355779045
212559,1355771054
212579,1355782860
212577,1355780831
212581,1355786443
212576,1355779130
212570,1355777471
212580,1355784465
212569,1355777075
212584,1355788538
212590,1355791599
212587,1355789645
212592,1355793592
212589,1355791544
212582,1355787336
212578,1355782402
212588,1355791129
212595,1355795898
212586,1355789623
212585,1355788686
212597,1355798864
212594,1355795706
212583,1355787822
212591,1355794085
212596,1355796843
212600,1355800845
212605,1355805540
212598,1355799386
212603,1355803424
212609,1355807582
212593,1355795514
212606,1355806560
212601,1355801791
212610,1355807941
212614,1355812154
212615,1355812655
212602,1355802926
212599,1355800629
212612,1355810923
212616,1355813081
212611,1355810899
212613,1355812071
212604,1355805085
212620,1355817775
212607,1355807504
212608,1355807566
212623,1355819592
212622,1355819268
212626,1355821542
212617,1355815924
212619,1355817686
212618,1355816336
212625,1355821359
212632,1355826839
212633,1355826850
212621,1355818646
212624,1355820918
212631,1355826752
212627,1355823414
212640,1355829772
212634,1355827361
212636,1355828433
212639,1355829740
212629,1355824891
212646,1355833936
212645,1355833828
212643,1355833512
212628,1355824480
212644,1355833681
212638,1355829477
212647,1355834015
212635,1355828229
212650,1355835982
212637,1355829067
212630,1355826666
212655,1355840289
212657,1355840617
212649,1355835880
212656,1355840378
212641,1355833138
212661,1355843501
212648,1355834995
212651,1355836970
212659,1355841261
212653,1355839719
212662,1355845300
212664,1355847066
212654,1355839969
212658,1355841009
212652,1355838896
212642,1355833420
212671,1355850298
212672,1355850680
212660,1355843081
212663,1355845246
212676,1355852117
212667,1355848697
212678,1355854399
212670,1355850067
212675,1355851969
212665,1355847424
212666,1355848089
212668,1355849372
212674,1355852036
212669,1355849858
212684,1355858112
212682,1355857902
212679,1355854455
212681,1355857113
212673,1355851384
212683,1355858020
212677,1355853383
212687,1355859894
212690,1355862876
212680,1355856063
212685,1355859041
212695,1355863626
212694,1355863554
212686,1355859588
212699,1355865971
212692,1355862887
212701,1355867858
212693,1355863382
212691,1355862735
212696,1355864446
212688,1355859946
212689,1355861653
212698,1355865522
212697,1355864547
212706,1355870677
212703,1355869569
212704,1355869783
212705,1355870259
212708,1355871723
212712,1355875909
212710,1355874843
212700,1355867358
212711,1355875226
212716,1355878657
212702,1355868691
212707,1355871646
212722,1355881422
212718,1355879321
212726,1355882475
212709,1355873580
212715,1355878349
212713,1355876215
212719,1355879616
212723,1355881600
212714,1355878162
212725,1355882443
212721,1355880782
212728,1355883287
212731,1355885842
212717,1355878981
212727,1355883111
212724,1355882049
212735,1355887311
212720,1355880428
212729,1355883902
212730,1355884859
212733,1355887008
212740,1355891405
212739,1355891217
212742,1355892243
212734,1355887310
212745,1355895115
212732,1355886014
212741,1355891883
212736,1355888373
212738,1355890582
212752,1355900545
212744,1355894867
212753,1355900621
212737,1355890426
212743,1355893492
212755,1355901167
212754,1355900951
212749,1355897765
212747,1355895711
212760,1355904642
212751,1355900506
212761,1355906075
212746,1355895514
212757,1355902450
212759,1355904609
212763,1355906502
212756,1355902151
212748,1355897316
212750,1355900115
212769,1355911329
212770,1355911071
212765,1355907996
212764,1355907781
212771,1355911711
212758,1355903990
212768,1355910767
212762,1355906467
212779,1355916266
212773,1355912710
212774,1355913307
212767,1355910269
212780,1355917052
212778,1355916167
212782,1355917283
212766,1355910049
212776,1355915010
212777,1355915861
212775,1355914329
212772,1355912411
212785,1355919266
212790,1355923273
212789,1355923380
212791,1355923580
212784,1355918788
212787,1355922052
212781,1355917261
212794,1355926274
212795,1355926011
212800,1355929353
212786,1355921330
212788,1355923064
212798,1355927841
212802,1355930598
212797,1355927527
212804,1355930745
212783,1355918274
212801,1355930459
212808,1355933935
212807,1355933841
212803,1355930655
212810,1355934954
212792,1355924632
212796,1355927097
212814,1355936831
212809,1355934820
212815,1355937393
212813,1355936545
212799,1355929231
212793,1355925526
212817,1355938584
212811,1355936114
212818,1355938584
212820,1355939733
212805,1355933650
212806,1355933761
212812,1355936395
212821,1355940172
212816,1355938220
212828,1355946756
212829,1355947012
212830,1355948564
212831,1355948881
212819,1355939624
212834,1355950202
212827,1355946683
212835,1355950369
212826,1355946250
212832,1355949923
212837,1355951404
212839,1355952682
212822,1355940467
212840,1355953322
212838,1355952026
212836,1355950931
212833,1355950126
212823,1355942112
212825,1355945305
212824,1355944313
212848,1355956897
212847,1355956763
212841,1355953342
212846,1355956610
212844,1355955918
212845,1355956093
212851,1355961093
212843,1355955774
212849,1355958010
212861,1355972318
212842,1355955512
212858,1355967297
212850,1355960757
212855,1355965342
212853,1355962647
212857,1355966981
212862,1355977931
212860,1355972178
212859,1355971322
212856,1355966195
212865,1355981792
212871,1355985038
212874,1355986073
212873,1355985458
212875,1355986067
212876,1355986757
212854,1355963316
212867,1355982861
212869,1355983990
212878,1355986905
212864,1355980610
212870,1355984199
212872,1355985229
212866,1355982332
212868,1355982985
212877,1355986871
212881,1355989986
212863,1355978994
212882,1355989782
212879,1355987674
212883,1355989822
212887,1355992822
212880,1355988168
212888,1355993111
212885,1355991894
212886,1355992649
212884,1355990580
212890,1355994626
212891,1355995175
212892,1355996628
212895,1356000808
212889,1355993736
212852,1355961595
212899,1356007146
212897,1356003579
212893,1355999176
212906,1356011417
212904,1356010990
212905,1356011331
212901,1356008502
212908,1356012351
212894,1356000118
212909,1356013046
212896,1356003247
212907,1356012102
212912,1356013983
212910,1356013384
212914,1356014519
212913,1356014339
212919,1356019593
212911,1356013844
212916,1356016776
212898,1356005784
212902,1356008930
212922,1356023661
212903,1356010786
212920,1356021189
212900,1356008115
212925,1356024437
212915,1356016180
212929,1356025840
212917,1356017349
212933,1356027893
212930,1356026856
212923,1356024246
212918,1356018892
212931,1356027386
212932,1356027405
212927,1356025412
212921,1356022970
212928,1356025805
212924,1356024356
212934,1356030737
212938,1356033510
212939,1356034414
212926,1356024640
212942,1356036883
212944,1356037198
212947,1356038041
212941,1356036096
212946,1356037567
212943,1356036941
212936,1356033038
212948,1356039456
212937,1356033237
212953,1356043280
212945,1356037574
212940,1356035937
212935,1356031821
212952,1356041557
212956,1356045075
212955,1356044713
212957,1356045658
212951,1356040774
212950,1356039925
212949,1356039136
212959,1356048031
212963,1356051159
212954,1356043247
212958,1356047137
212962,1356050784
212968,1356057148
212964,1356052717
212960,1356049236
212970,1356057369
212969,1356057331
212973,1356058677
212974,1356058765
212967,1356055405
212966,1356054651
212965,1356053155
212977,1356059387
212976,1356059292
212972,1356058220
212984,1356064346
212980,1356060813
212961,1356049787
212979,1356060792
212975,1356059079
212978,1356060432
212988,1356067309
212983,1356063585
212990,1356068582
212982,1356063110
212992,1356069007
212993,1356069232
212981,1356061977
212994,1356069444
212991,1356068949
212985,1356064657
212987,1356067054
212995,1356070947
212971,1356058021
212998,1356071331
213004,1356077898
212997,1356071274
212989,1356068448
213003,1356076322
212986,1356066147
213001,1356073452
213006,1356078651
213007,1356079659
213000,1356072698
212999,1356073078
213012,1356082551
212996,1356070816
213002,1356075857
213008,1356080048
213009,1356080225
213010,1356080869
213005,1356078603
213021,1356089636
213017,1356087617
213019,1356088645
213011,1356082151
213013,1356084199
213014,1356085031
213018,1356088112
213023,1356090713
213016,1356087491
213020,1356089128
213022,1356090425
213027,1356093994
213029,1356095328
213015,1356087195
213025,1356093257
213026,1356093858
213028,1356095087
213030,1356095629
213032,1356097012
213038,1356101678
213034,1356097460
213024,1356093132
213031,1356096283
213033,1356097092
213040,1356103289
213044,1356105792
213037,1356100745
213048,1356108998
213039,1356101761
213043,1356105117
213035,1356098234
213047,1356108323
213045,1356105650
213054,1356114823
213036,1356100502
213053,1356114193
213042,1356104757
213059,1356118786
213041,1356103714
213046,1356107906
213050,1356111009
213049,1356109920
213052,1356113863
213058,1356118544
213057,1356118262
213066,1356125091
213065,1356125145
213051,1356113333
213061,1356120807
213060,1356119756
213055,1356116122
213056,1356116650
213062,1356121568
213070,1356127799
213067,1356125262
213064,1356124638
213078,1356132016
213069,1356126306
213073,1356128835
213074,1356129301
213068,1356126019
213082,1356133131
213063,1356123159
213080,1356132546
213076,1356130973
213079,1356132409
213077,1356131978
213085,1356134428
213071,1356127868
213081,1356133032
213075,1356130474
213084,1356133749
213089,1356138432
213094,1356142368
213072,1356128796
213083,1356133165
213086,1356134729
213099,1356147751
213093,1356141694
213090,1356139126
213098,1356147052
213097,1356146352
213104,1356153724
213095,1356143200
213087,1356136875
213101,1356150400
213096,1356146012
213106,1356153812
213088,1356137264
213107,1356154053
213100,1356148793
213113,1356157613
213105,1356153609
213114,1356157968
213092,1356141310
213091,1356139232
213112,1356156643
213108,1356155201
213109,1356156055
213118,1356162922
213102,1356150503
213111,1356156394
213122,1356166616
213103,1356153413
213110,1356156224
213115,1356158084
213128,1356170383
213119,1356162731
213120,1356163440
213130,1356171531
213123,1356167300
213132,1356172176
213127,1356170212
213116,1356160064
213133,1356172327
213137,1356174079
213131,1356171599
213129,1356171223
213117,1356162403
213121,1356165738
213126,1356169136
213136,1356173210
213125,1356168676
213144,1356176983
213143,1356176829
213134,1356172773
213124,1356167772
213135,1356172947
213147,1356177792
213140,1356175374
213146,1356177214
213145,1356177039
213149,1356177707
213150,1356177819
213153,1356179840
213148,1356177640
213142,1356176769
213139,1356175074
213155,1356180093
213154,1356179988
213160,1356181596
213157,1356180779
213138,1356174432
213161,1356181878
213156,1356180372
213152,1356179579
213165,1356183507
213163,1356183110
213164,1356183181
213158,1356180906
213167,1356183835
213159,1356181513
213168,1356184224
213175,1356188258
213166,1356183844
213141,1356176595
213172,1356187494
213171,1356187185
213162,1356182821
213173,1356187654
213170,1356187036
213151,1356178937
213180,1356189663
213177,1356188723
213186,1356194234
213181,1356190380
213184,1356192511
213176,1356188647
213169,1356186468
213179,1356189609
213178,1356189154
213174,1356188192
213182,1356191119
213188,1356195837
213193,1356198494
213187,1356194201
213196,1356200715
213183,1356192098
213194,1356198582
213192,1356198165
213185,1356193875
213201,1356202669
213191,1356197603
213198,1356201052
213199,1356201590
213205,1356204347
213204,1356204027
213202,1356202823
213190,1356197761
213203,1356203752
213189,1356195803
213200,1356202443
213209,1356206554
213208,1356206323
213206,1356204902
213215,1356209619
213213,1356208598
213197,1356200925
213207,1356205832
213211,1356207699
213218,1356211427
213195,1356199477
213221,1356213630
213222,1356214288
213226,1356215609
213212,1356208406
213227,1356216352
213217,1356211245
213224,1356214810
213220,1356212432
213216,1356210498
213230,1356216928
213219,1356212471
213229,1356216581
213214,1356209538
213228,1356216406
213233,1356218937
213223,1356214210
213236,1356219890
213225,1356215586
213237,1356220247
213241,1356221671
213210,1356207644
213239,1356220841
213232,1356218169
213242,1356222004
213238,1356220803
213235,1356219816
213231,1356217735
213250,1356227433
213252,1356227799
213234,1356219386
213251,1356227640
213244,1356223759
213256,1356232018
213247,1356226393
213249,1356227412
213248,1356226778
213255,1356231874
213257,1356232143
213258,1356232218
213246,1356225935
213260,1356233658
213240,1356221501
213243,1356222589
213245,1356225266
213261,1356233347
213254,1356231307
213262,1356234010
213253,1356230049
213268,1356239662
213269,1356239684
213270,1356241004
213273,1356244147
213266,1356237979
213264,1356235431
213259,1356232849
213278,1356246199
213277,1356246143
213263,1356235097
213274,1356244594
213279,1356246392
213265,1356237720
213283,1356250595
213280,1356248482
213267,1356239522
213272,1356242803
213271,1356241790
213285,1356250547
213286,1356252673
213276,1356245937
213284,1356250416
213292,1356257694
213291,1356257268
213293,1356258001
213275,1356245253
213290,1356256534
213295,1356257880
213282,1356250097
213300,1356262179
213296,1356257937
213297,1356258328
213294,1356257819
213281,1356248651
213289,1356255931
213288,1356255402
213287,1356254275
213302,1356263804
213298,1356258665
213305,1356264801
213309,1356266430
213304,1356264579
213308,1356266800
213299,1356260111
213306,1356265470
213313,1356267726
213315,1356268381
213310,1356266497
213314,1356267973
213303,1356264030
213311,1356266637
213320,1356272914
213307,1356266248
213316,1356268891
213301,1356263005
213318,1356270626
213319,1356272428
213327,1356282153
213325,1356281431
213317,1356269889
213323,1356278643
213324,1356278995
213322,1356278053
213330,1356284197
213312,1356267519
213321,1356277773
213336,1356288622
213337,1356288780
213329,1356283452
213338,1356289174
213328,1356282717
213326,1356281851
213342,1356294571
213331,1356285593
213346,1356295799
213333,1356286356
213339,1356289597
213335,1356288442
213334,1356288098
213348,1356297487
213340,1356293129
213344,1356295444
213349,1356297722
213332,1356286320
213354,1356300987
213353,1356300869
213356,1356304095
213350,1356298530
213341,1356294090
213358,1356304416
213343,1356295068
213355,1356303496
213347,1356297178
213345,1356295727
213351,1356299454
213363,1356310797
213365,1356311500
213366,1356311722
213359,1356304387
213367,1356312014
213352,1356300859
213369,1356313487
213370,1356313889
213373,1356315292
213362,1356309859
213368,1356312911
213377,1356316685
213376,1356316673
213381,1356319441
213357,1356303884
213364,1356311324
213375,1356316659
213378,1356317309
213360,1356309009
213371,1356314473
213374,1356316307
213361,1356309206
213383,1356319440
213385,1356321141
213388,1356324609
213389,1356324907
213372,1356315164
213392,1356326685
213379,1356317702
213384,1356320500
213390,1356325527
213387,1356323706
213391,1356326311
213386,1356322619
213398,1356330710
213380,1356318720
213382,1356319269
213395,1356328523
213397,1356329370
213400,1356331918
213405,1356333445
213393,1356327088
213396,1356329415
213394,1356327973
213399,1356330676
213404,1356333273
213407,1356335034
213402,1356332819
213411,1356337716
213401,1356332386
213406,1356334122
213416,1356341634
213417,1356343009
213403,1356332981
213413,1356338948
213418,1356343393
213410,1356335613
213408,1356335462
213412,1356338877
213409,1356335567
213421,1356346717
213424,1356350217
213425,1356350715
213415,1356341482
213414,1356340994
213423,1356349682
213427,1356351858
213420,1356346587
213426,1356351496
213434,1356355489
213430,1356353114
213419,1356344433
213428,1356352343
213429,1356352705
213433,1356355480
213422,1356349387
213431,1356354160
213435,1356356056
213442,1356360076
213441,1356360010
213439,1356359342
213440,1356359651
213446,1356364001
213443,1356360176
213436,1356356887
213449,1356365113
213451,1356365312
213450,1356365279
213438,1356358780
213432,1356355156
213437,1356357953
213445,1356363382
213456,1356369365
213455,1356368899
213448,1356365015
213461,1356373351
213447,1356364544
213454,1356368678
213460,1356371401
213457,1356369883
213459,1356370937
213452,1356366467
213444,1356363133
213469,1356377413
213463,1356374876
213458,1356370476
213467,1356376862
213466,1356375988
213468,1356377303
213474,1356383141
213465,1356375924
213476,1356383331
213475,1356383159
213470,1356378760
213464,1356375381
213472,1356382841
213481,1356387434
213478,1356385570
213480,1356386946
213484,1356389955
213471,1356381866
213462,1356374760
213486,1356390289
213453,1356368201
213479,1356386663
213485,1356390195
213483,1356389909
213489,1356392641
213490,1356392743
213473,1356383852
213493,1356393701
213491,1356392986
213477,1356384557
213488,1356392590
213498,1356395823
213497,1356395549
213499,1356396556
213495,1356394305
213503,1356398736
213482,1356389728
213501,1356398121
213496,1356394906
213500,1356397292
213507,1356402711
213502,1356398639
213492,1356393805
